sample_index,time_s,V_raw,I_raw,T,V_corr_raw,V_corr_raw_ema50,V_corr_raw_ema200,V_corr_raw_ema800,I_raw_ema50,I_raw_ema200,absI_ema50,absI_ema200,SOC_fraction,profile,temperature_C,file_name,end_index,seed,SOC_true_window_endpoint,SOC_pred_window_endpoint,abs_error
5285,5336.57746,3.5775263,-0.6332354,25.0,3.6282904,3.6291769,3.6320922,3.6541567,-0.4531576,-0.4066807,0.6126675,0.6055341,0.4817468307793663,FUDS,25,NMC_25C_FUDS.csv,5285.0,1.0,0.48174682,0.4762998,0.00544703
5286,5337.593070000003,3.5856206,-0.5167424,25.0,3.6282494,3.6291585,3.632073,3.6541243,-0.45441666,-0.40722963,0.6107681,0.6050912,0.4816718601525441,FUDS,25,NMC_25C_FUDS.csv,5286.0,1.0,0.48167187,0.47669035,0.004981518
5287,5338.593090000002,3.6107128,-0.16184516,25.0,3.6282022,3.6291394,3.6320536,3.654092,-0.44862336,-0.40600577,0.6018788,0.60288054,0.4816292544596532,FUDS,25,NMC_25C_FUDS.csv,5287.0,1.0,0.48162925,0.47682756,0.0048016906
5288,5339.608670000001,3.6197784,-0.04083694,25.0,3.6281564,3.6291199,3.6320343,3.6540596,-0.44054863,-0.4041845,0.59076947,0.60007733,0.4816162513663096,FUDS,25,NMC_25C_FUDS.csv,5288.0,1.0,0.48161626,0.47659713,0.0050191283
5289,5340.60871,3.620264,-0.040656332,25.0,3.6281157,3.6291,3.6320148,3.6540272,-0.43263024,-0.40237138,0.5798765,0.59728724,0.4816110067327823,FUDS,25,NMC_25C_FUDS.csv,5289.0,1.0,0.481611,0.4783085,0.0033025146
5290,5341.624309999999,3.603428,-0.2837564,25.0,3.6280825,3.62908,3.6319952,3.6539948,-0.42968234,-0.4017798,0.5740129,0.59572345,0.4815883331509212,FUDS,25,NMC_25C_FUDS.csv,5290.0,1.0,0.48158833,0.4803938,0.0011945367
5291,5342.639910000005,3.6121697,-0.16184516,25.0,3.6280482,3.6290596,3.6319754,3.6539624,-0.4243788,-0.40058312,0.56585145,0.5935595,0.4815601752364934,FUDS,25,NMC_25C_FUDS.csv,5291.0,1.0,0.48156017,0.48041126,0.0011489093
5292,5343.639910000005,3.6626782,0.54650444,25.0,3.6280036,3.6290386,3.6319556,3.65393,-0.40515402,-0.3958595,0.5654683,0.5933248,0.4815900740984897,FUDS,25,NMC_25C_FUDS.csv,5292.0,1.0,0.48159006,0.47960204,0.0019880235
5293,5344.655530000004,3.6366146,0.1665025,25.0,3.6279736,3.6290176,3.6319358,3.6538975,-0.39383447,-0.3930547,0.5575683,0.591196,0.4816329088268263,FUDS,25,NMC_25C_FUDS.csv,5293.0,1.0,0.48163292,0.47943628,0.0021966398
5294,5345.655559999999,3.6280346,0.035741393,25.0,3.6279523,3.6289964,3.6319158,3.653865,-0.3853283,-0.39091608,0.5472354,0.5884257,0.4816444890258722,FUDS,25,NMC_25C_FUDS.csv,5294.0,1.0,0.48164448,0.47951487,0.0021296144
5295,5346.671130000002,3.5763931,-0.6935589,25.0,3.6279457,3.6289756,3.631896,3.6538327,-0.3914317,-0.3924255,0.5501328,0.58895004,0.4815926616426652,FUDS,25,NMC_25C_FUDS.csv,5295.0,1.0,0.48159266,0.4797007,0.0018919408
5296,5347.686760000004,3.5911248,-0.47574407,25.0,3.6279287,3.628955,3.6318762,3.6538002,-0.3931012,-0.39284107,0.5486598,0.5883854,0.4815188218204022,FUDS,25,NMC_25C_FUDS.csv,5296.0,1.0,0.48151883,0.47975448,0.0017643571
5297,5348.702420000001,3.590639,-0.48098174,25.0,3.627911,3.6289341,3.6318564,3.653768,-0.3948413,-0.39328066,0.5473197,0.58784974,0.481456153271551,FUDS,25,NMC_25C_FUDS.csv,5297.0,1.0,0.48145616,0.47935775,0.0020984113
5298,5349.71802,3.633215,0.12116958,25.0,3.627881,3.6289134,3.6318367,3.6537356,-0.38462362,-0.39071482,0.53888136,0.5855222,0.4814435159858325,FUDS,25,NMC_25C_FUDS.csv,5298.0,1.0,0.48144352,0.47941718,0.0020263493
5299,5350.733610000003,3.6845326,0.83584046,25.0,3.627843,3.6288922,3.6318169,3.6537032,-0.36045682,-0.38459736,0.54476154,0.58677065,0.4815204853410083,FUDS,25,NMC_25C_FUDS.csv,5299.0,1.0,0.48152047,0.4793084,0.0022120774
5300,5351.749220000005,3.676924,0.70851094,25.0,3.6278195,3.628871,3.6317968,3.653671,-0.33928984,-0.37914547,0.54800403,0.5873778,0.4816189214374273,FUDS,25,NMC_25C_FUDS.csv,5300.0,1.0,0.4816189,0.4792183,0.0024006069
5301,5352.764650000005,3.6795142,0.7294616,25.0,3.6278055,3.6288497,3.6317768,3.6536386,-0.31812716,-0.37361628,0.5515971,0.5880864,0.4817119803008504,FUDS,25,NMC_25C_FUDS.csv,5301.0,1.0,0.48171198,0.47934827,0.0023637116
5302,5353.764820000004,3.6283584,-1.92431e-05,25.0,3.62781,3.6288292,3.631757,3.6536064,-0.3118282,-0.37175295,0.54067516,0.58515346,0.481742071107532,FUDS,25,NMC_25C_FUDS.csv,5302.0,1.0,0.48174208,0.4797112,0.0020308793
5303,5354.764869999999,3.6280346,-1.92431e-05,25.0,3.627812,3.6288092,3.6317375,3.6535742,-0.30565396,-0.36989892,0.52996945,0.5822351,0.4817420669348214,FUDS,25,NMC_25C_FUDS.csv,5303.0,1.0,0.48174205,0.47976175,0.0019803047
5304,5355.780429999999,3.6280346,-1.92431e-05,25.0,3.6278138,3.6287894,3.631718,3.653542,-0.29960197,-0.36805412,0.5194757,0.5793313,0.4817420627621109,FUDS,25,NMC_25C_FUDS.csv,5304.0,1.0,0.48174205,0.47989947,0.0018425882
5305,5356.7958,3.6281965,-1.92431e-05,25.0,3.6278172,3.62877,3.6316984,3.6535099,-0.29366985,-0.36621854,0.5091898,0.57644194,0.4817420567348622,FUDS,25,NMC_25C_FUDS.csv,5305.0,1.0,0.48174205,0.48002347,0.0017185807
5306,5357.81177,3.6281965,-0.000199852,25.0,3.6278205,3.6287513,3.631679,3.6534777,-0.28785875,-0.36439303,0.49911112,0.5735679,0.4817420511712482,FUDS,25,NMC_25C_FUDS.csv,5306.0,1.0,0.48174205,0.4802428,0.0014992654
5307,5358.827320000004,3.6283584,-1.92431e-05,25.0,3.627825,3.628733,3.63166,3.6534457,-0.28215915,-0.3625757,0.48922843,0.5707073,0.4817420465349032,FUDS,25,NMC_25C_FUDS.csv,5307.0,1.0,0.48174205,0.4802906,0.0014514625
5308,5359.8273400000035,3.6283584,-1.92431e-05,25.0,3.6278293,3.628715,3.6316407,3.6534138,-0.2765724,-0.36076745,0.47954145,0.567861,0.4817420437530961,FUDS,25,NMC_25C_FUDS.csv,5308.0,1.0,0.48174205,0.48073414,0.0010079145
5309,5360.842750000003,3.6285203,-1.92431e-05,25.0,3.6278353,3.6286976,3.6316218,3.6533818,-0.2710963,-0.3589682,0.47004625,0.5650289,0.4817420405076546,FUDS,25,NMC_25C_FUDS.csv,5309.0,1.0,0.48174205,0.48058173,0.0011603236
5310,5361.842800000006,3.6286821,-1.92431e-05,25.0,3.6278422,3.6286807,3.631603,3.6533499,-0.2657286,-0.35717794,0.4607391,0.5622109,0.481742037262213,FUDS,25,NMC_25C_FUDS.csv,5310.0,1.0,0.48174202,0.48044172,0.0013003051
5311,5362.842950000006,3.6286821,-1.92431e-05,25.0,3.627849,3.6286643,3.6315842,3.653318,-0.2604672,-0.3553966,0.45161623,0.55940694,0.481742033553137,FUDS,25,NMC_25C_FUDS.csv,5311.0,1.0,0.48174202,0.4802957,0.0014463365
5312,5363.858520000002,3.628844,-1.92431e-05,25.0,3.6278577,3.6286483,3.6315656,3.6532862,-0.25530997,-0.35362414,0.442674,0.556617,0.4817420293804264,FUDS,25,NMC_25C_FUDS.csv,5312.0,1.0,0.48174202,0.48002484,0.00171718
5313,5364.85858,3.6286821,-1.92431e-05,25.0,3.6278644,3.6286328,3.6315472,3.6532545,-0.2502549,-0.35186052,0.43390888,0.55384094,0.4817420256713504,FUDS,25,NMC_25C_FUDS.csv,5313.0,1.0,0.48174202,0.47937232,0.0023697019
5314,5365.874150000003,3.628844,-0.000199852,25.0,3.627873,3.6286178,3.6315289,3.6532228,-0.24530347,-0.35010663,0.42532086,0.55107963,0.4817420214986398,FUDS,25,NMC_25C_FUDS.csv,5314.0,1.0,0.48174202,0.47843805,0.0033039749
5315,5366.874159999999,3.6291678,-1.92431e-05,25.0,3.6278837,3.6286032,3.6315107,3.653191,-0.24044651,-0.34836057,0.41689932,0.54833126,0.4817420168622948,FUDS,25,NMC_25C_FUDS.csv,5315.0,1.0,0.48174202,0.48019138,0.0015506446
5316,5367.874159999999,3.6052086,-0.3339658,25.0,3.6278982,3.6285892,3.6314926,3.6531594,-0.24229832,-0.34828877,0.41525713,0.5472621,0.4817080769619478,FUDS,25,NMC_25C_FUDS.csv,5316.0,1.0,0.48170808,0.4807704,0.00093767047
5317,5368.889730000003,3.6252825,-0.05058984,25.0,3.6279073,3.6285758,3.6314747,3.653128,-0.23850223,-0.346804,0.40803623,0.5447849,0.4816943093353045,FUDS,25,NMC_25C_FUDS.csv,5317.0,1.0,0.4816943,0.48058945,0.0011048615
5318,5369.8897600000055,3.6252825,-0.05077045,25.0,3.6279163,3.6285627,3.631457,3.6530964,-0.2347849,-0.3453275,0.4009619,0.542321,0.4816877725524102,FUDS,25,NMC_25C_FUDS.csv,5318.0,1.0,0.48168778,0.48030958,0.0013782084
5319,5370.905400000003,3.6252825,-0.05077045,25.0,3.6279256,3.62855,3.6314394,3.653065,-0.23114116,-0.3438584,0.39402765,0.53986937,0.4816811351608283,FUDS,25,NMC_25C_FUDS.csv,5319.0,1.0,0.48168114,0.48034883,0.0013323128
5320,5371.920960000003,3.6254444,-0.05058984,25.0,3.627936,3.628538,3.6314218,3.6530335,-0.22756602,-0.34239572,0.38722712,0.5374291,0.4816744949874393,FUDS,25,NMC_25C_FUDS.csv,5320.0,1.0,0.4816745,0.48041958,0.0012549162
5321,5372.936580000001,3.6126554,-0.22812876,25.0,3.6279478,3.6285262,3.6314046,3.6530023,-0.22757715,-0.3418258,0.38407674,0.53588647,0.4816480464934337,FUDS,25,NMC_25C_FUDS.csv,5321.0,1.0,0.48164806,0.48040769,0.0012403727
5322,5373.93662,3.5950098,-0.47556347,25.0,3.6279633,3.628515,3.6313875,3.652971,-0.23248762,-0.34249282,0.3858883,0.5355856,0.4815910129583634,FUDS,25,NMC_25C_FUDS.csv,5322.0,1.0,0.48159102,0.48023266,0.00135836
5323,5374.952110000006,3.6029422,-0.35907048,25.0,3.6279738,3.6285043,3.6313703,3.6529398,-0.23499413,-0.34257552,0.3853573,0.5347052,0.481542038781904,FUDS,25,NMC_25C_FUDS.csv,5323.0,1.0,0.48154205,0.48018503,0.001357019
5324,5375.952110000006,3.6027803,-0.3594317,25.0,3.627983,3.628494,3.6313536,3.6529086,-0.23745815,-0.34265956,0.38484392,0.53383106,0.481495775940033,FUDS,25,NMC_25C_FUDS.csv,5324.0,1.0,0.48149577,0.480225,0.001270771
5325,5376.967810000002,3.5954955,-0.45587707,25.0,3.6279902,3.628484,3.6313367,3.6528773,-0.24178314,-0.34322426,0.38625047,0.53344226,0.4814378193086622,FUDS,25,NMC_25C_FUDS.csv,5325.0,1.0,0.48143783,0.48044625,0.0009915829
5326,5377.967830000001,3.5600426,-0.95183015,25.0,3.6280046,3.6284745,3.63132,3.6528463,-0.255843,-0.34625968,0.3974497,0.53552896,0.4813217224466565,FUDS,25,NMC_25C_FUDS.csv,5326.0,1.0,0.48132172,0.48011082,0.0012108982
5327,5378.983520000002,3.5448253,-1.1542932,25.0,3.6280153,3.6284654,3.6313035,3.6528153,-0.2736335,-0.35028976,0.41243622,0.53861505,0.4811734053046851,FUDS,25,NMC_25C_FUDS.csv,5327.0,1.0,0.4811734,0.48035958,0.000813812
5328,5379.999029999999,3.596143,-0.42029703,25.0,3.628006,3.6284564,3.631287,3.6527843,-0.27653766,-0.35063893,0.41259187,0.53802496,0.4811122732405855,FUDS,25,NMC_25C_FUDS.csv,5328.0,1.0,0.48111227,0.4805368,0.00057548285
5329,5380.999040000002,3.6262538,-1.92431e-05,25.0,3.6279914,3.628447,3.6312706,3.6527534,-0.27106223,-0.34889022,0.40442237,0.5353416,0.4811084589195081,FUDS,25,NMC_25C_FUDS.csv,5329.0,1.0,0.48110846,0.480385,0.0007234514
5330,5382.014640000001,3.6267395,-1.92431e-05,25.0,3.627981,3.628438,3.6312544,3.6527224,-0.2656952,-0.3471502,0.39641467,0.5326717,0.4811084556740665,FUDS,25,NMC_25C_FUDS.csv,5330.0,1.0,0.48110846,0.48044574,0.00066271424
5331,5383.030279999999,3.6270633,-1.92431e-05,25.0,3.627973,3.6284287,3.631238,3.6526916,-0.26043448,-0.3454189,0.3885655,0.5300151,0.4811084510377215,FUDS,25,NMC_25C_FUDS.csv,5331.0,1.0,0.48110846,0.480702,0.00040644407
5332,5384.030300000006,3.5799546,-0.66339713,25.0,3.6279776,3.6284199,3.6312218,3.6526606,-0.26841366,-0.3470048,0.39400753,0.53068036,0.4810269890641865,FUDS,25,NMC_25C_FUDS.csv,5332.0,1.0,0.48102698,0.48082817,0.00019881129
5333,5385.030300000006,3.5276654,-1.3870984,25.0,3.6279874,3.6284113,3.6312056,3.6526299,-0.2905651,-0.3521923,0.41367206,0.53495175,0.4808519781655559,FUDS,25,NMC_25C_FUDS.csv,5333.0,1.0,0.48085198,0.48037755,0.00047442317
5334,5386.0455900000015,3.4677677,-2.2070646,25.0,3.6279984,3.628403,3.6311896,3.652599,-0.32851434,-0.36144352,0.4491836,0.54329145,0.4805718692062956,FUDS,25,NMC_25C_FUDS.csv,5334.0,1.0,0.48057187,0.47977927,0.00079259276
5335,5387.061570000005,3.4399233,-2.56142,25.0,3.6279929,3.6283948,3.6311736,3.6525683,-0.37272882,-0.37241593,0.4910087,0.5533569,0.4802160107142437,FUDS,25,NMC_25C_FUDS.csv,5335.0,1.0,0.480216,0.47952676,0.0006892383
5336,5388.077170000004,3.4941552,-1.7568057,25.0,3.6279483,3.628386,3.6311576,3.6525376,-0.4001354,-0.37932062,0.51607317,0.55935913,0.4798862770993125,FUDS,25,NMC_25C_FUDS.csv,5336.0,1.0,0.47988626,0.47932076,0.00056549907
5337,5389.09274,3.5389974,-1.108599,25.0,3.6278825,3.628376,3.6311412,3.6525068,-0.41416392,-0.3829579,0.5278059,0.56209844,0.4796584619395718,FUDS,25,NMC_25C_FUDS.csv,5337.0,1.0,0.47965845,0.47911963,0.000538826
5338,5390.108330000003,3.5640898,-0.75984246,25.0,3.6278133,3.628365,3.6311247,3.6524758,-0.4210088,-0.38483763,0.53240055,0.5630847,0.4795152220590709,FUDS,25,NMC_25C_FUDS.csv,5338.0,1.0,0.47951522,0.47896734,0.0005478859
5339,5391.108610000003,3.5333314,-1.2147973,25.0,3.627767,3.628353,3.6311078,3.652445,-0.43672687,-0.38897705,0.5459129,0.56633514,0.4794152661687426,FUDS,25,NMC_25C_FUDS.csv,5339.0,1.0,0.47941527,0.4786704,0.00074487925
5340,5392.12399,3.5427208,-1.0685037,25.0,3.6277092,3.6283405,3.6310909,3.652414,-0.4492369,-0.39236623,0.55626094,0.5688397,0.4792571153389077,FUDS,25,NMC_25C_FUDS.csv,5340.0,1.0,0.4792571,0.47853222,0.0007248819
5341,5393.139610000006,3.549682,-0.9671819,25.0,3.627648,3.6283267,3.6310737,3.6523833,-0.4594929,-0.39523312,0.5643977,0.5708265,0.4791182962134176,FUDS,25,NMC_25C_FUDS.csv,5341.0,1.0,0.4791183,0.47839347,0.0007248223
5342,5394.155020000006,3.5574524,-0.85538477,25.0,3.627584,3.6283119,3.6310563,3.6523523,-0.46733207,-0.39752814,0.5701596,0.5722457,0.4789930314426984,FUDS,25,NMC_25C_FUDS.csv,5342.0,1.0,0.47899303,0.47828496,0.0007080734
5343,5395.155190000005,3.5916104,-0.36954582,25.0,3.6275098,3.6282961,3.6310387,3.652321,-0.46539578,-0.39738858,0.5661872,0.57123476,0.4788894040307204,FUDS,25,NMC_25C_FUDS.csv,5343.0,1.0,0.4788894,0.47778702,0.0011023879
5344,5396.155230000004,3.627387,0.13146432,25.0,3.627429,3.628279,3.6310205,3.65229,-0.45357716,-0.39475092,0.5575791,0.5690414,0.4788473570174089,FUDS,25,NMC_25C_FUDS.csv,5344.0,1.0,0.47884735,0.4777426,0.0011047423
5345,5397.170819999999,3.6285203,0.12676847,25.0,3.62736,3.6282606,3.6310024,3.6522589,-0.44208553,-0.39214984,0.5490485,0.5668355,0.4788644702306446,FUDS,25,NMC_25C_FUDS.csv,5345.0,1.0,0.47886446,0.4775917,0.0012727678
5346,5398.170880000005,3.5958192,-0.34931758,25.0,3.6273105,3.628242,3.630984,3.6522279,-0.4402486,-0.39193618,0.54509354,0.56575066,0.4788745510356995,FUDS,25,NMC_25C_FUDS.csv,5346.0,1.0,0.47887456,0.4775667,0.0013078749
5347,5399.186460000004,3.596143,-0.34913698,25.0,3.627263,3.6282225,3.6309655,3.6521966,-0.43844447,-0.39172274,0.5412134,0.56467026,0.4788288737642092,FUDS,25,NMC_25C_FUDS.csv,5347.0,1.0,0.47882888,0.47741073,0.0014181435
5348,5400.202020000004,3.5959811,-0.34931758,25.0,3.627215,3.6282027,3.6309466,3.6521654,-0.43667966,-0.39151123,0.5374136,0.5635962,0.4787831997381604,FUDS,25,NMC_25C_FUDS.csv,5348.0,1.0,0.4787832,0.47740814,0.0013750494
5349,5401.20205,3.596143,-0.34913698,25.0,3.6271691,3.6281822,3.6309278,3.6521342,-0.43494618,-0.3912999,0.53368545,0.5625266,0.4787382197729665,FUDS,25,NMC_25C_FUDS.csv,5349.0,1.0,0.47873822,0.47724435,0.0014938712
5350,5402.217499999999,3.596305,-0.34931758,25.0,3.6271243,3.6281612,3.630909,3.652103,-0.43325064,-0.3910905,0.5300347,0.5614632,0.4786925522378007,FUDS,25,NMC_25C_FUDS.csv,5350.0,1.0,0.47869256,0.4771297,0.0015628636
5351,5403.2176700000055,3.5535672,-0.9619442,25.0,3.627098,3.6281402,3.63089,3.6520717,-0.44371945,-0.39393765,0.5385871,0.5634606,0.4786341755535678,FUDS,25,NMC_25C_FUDS.csv,5351.0,1.0,0.47863418,0.4771178,0.001516372
5352,5404.233319999999,3.5846493,-0.5059058,25.0,3.6270523,3.6281185,3.6308708,3.6520405,-0.44495082,-0.39449608,0.53793997,0.56317353,0.4785179864282955,FUDS,25,NMC_25C_FUDS.csv,5352.0,1.0,0.47851798,0.47702557,0.0014924109
5353,5405.248870000003,3.5605283,-0.85538477,25.0,3.6270192,3.6280968,3.6308515,3.6520092,-0.45307797,-0.3967948,0.5442258,0.564631,0.4784437270168047,FUDS,25,NMC_25C_FUDS.csv,5353.0,1.0,0.47844374,0.47701952,0.0014242232
5354,5406.248879999999,3.57785,-0.59783596,25.0,3.6269743,3.6280746,3.6308322,3.651978,-0.45594436,-0.3977975,0.5452874,0.56479657,0.4783395033708525,FUDS,25,NMC_25C_FUDS.csv,5354.0,1.0,0.4783395,0.4769701,0.0013693869
5355,5407.264470000002,3.5676513,-0.7444907,25.0,3.6269333,3.628052,3.630813,3.6519465,-0.46165797,-0.39952663,0.5492318,0.5656928,0.4782576431352774,FUDS,25,NMC_25C_FUDS.csv,5355.0,1.0,0.47825766,0.47685888,0.001398772
5356,5408.264470000002,3.5569668,-0.8963831,25.0,3.626897,3.628029,3.6307933,3.6519153,-0.4702661,-0.40200472,0.5561059,0.5673421,0.4781579547620588,FUDS,25,NMC_25C_FUDS.csv,5356.0,1.0,0.47815797,0.47683567,0.0013222992
5357,5409.280060000005,3.5749362,-0.6278171,25.0,3.6268463,3.6280057,3.6307735,3.651884,-0.4733858,-0.40313095,0.5575259,0.56764376,0.4780423252436347,FUDS,25,NMC_25C_FUDS.csv,5357.0,1.0,0.47804233,0.47661093,0.0014314055
5358,5410.28009,3.5804403,-0.5514194,25.0,3.6267962,3.6279817,3.6307538,3.6518526,-0.474931,-0.40387055,0.55740494,0.5675628,0.4779637744311603,FUDS,25,NMC_25C_FUDS.csv,5358.0,1.0,0.47796378,0.4765145,0.0014492869
5359,5411.295430000006,3.5647373,-0.7798901,25.0,3.626754,3.6279573,3.6307337,3.6518214,-0.48096958,-0.40574595,0.56181043,0.5686218,0.4778865741860006,FUDS,25,NMC_25C_FUDS.csv,5359.0,1.0,0.4778866,0.47650433,0.0013822615
5360,5412.31134,3.573641,-0.6478647,25.0,3.6267061,3.6279325,3.6307137,3.65179,-0.48427433,-0.4069535,0.5635145,0.56901705,0.4777871171664004,FUDS,25,NMC_25C_FUDS.csv,5360.0,1.0,0.4777871,0.4763411,0.0014460087
5361,5413.326939999999,3.52119,-1.3926973,25.0,3.6266756,3.6279078,3.6306934,3.6517587,-0.5022623,-0.41186994,0.57993335,0.5731252,0.477677660941418,FUDS,25,NMC_25C_FUDS.csv,5361.0,1.0,0.47767767,0.47622785,0.0014498234
5362,5414.326980000005,3.4174213,-2.850395,25.0,3.6266701,3.6278832,3.6306734,3.6517272,-0.54875845,-0.42403212,0.6248915,0.5844831,0.4774498953905695,FUDS,25,NMC_25C_FUDS.csv,5362.0,1.0,0.4774499,0.47599632,0.0014535785
5363,5415.342320000003,3.678381,0.896164,25.0,3.6265533,3.627857,3.630653,3.6516957,-0.5201471,-0.41744763,0.6302631,0.58603764,0.4772179798472614,FUDS,25,NMC_25C_FUDS.csv,5363.0,1.0,0.47721797,0.4756036,0.001614362
5364,5416.342520000006,3.4271345,-2.7346244,25.0,3.626559,3.6278312,3.6306324,3.6516645,-0.5639967,-0.42900458,0.6719322,0.5967537,0.4772840607460736,FUDS,25,NMC_25C_FUDS.csv,5364.0,1.0,0.47728407,0.47577444,0.0015096366
5365,5417.358180000003,3.5715365,-0.6278171,25.0,3.6264825,3.6278045,3.630612,3.651633,-0.5652604,-0.42999616,0.67105865,0.5969087,0.4770047733471572,FUDS,25,NMC_25C_FUDS.csv,5365.0,1.0,0.47700477,0.4751466,0.0018581748
5366,5418.373720000003,3.5956573,-0.29838577,25.0,3.6264067,3.6277769,3.630591,3.6516013,-0.5599759,-0.42933977,0.66367924,0.59541976,0.4769355847062541,FUDS,25,NMC_25C_FUDS.csv,5366.0,1.0,0.4769356,0.47485724,0.0020783544
5367,5419.373770000006,3.6537745,0.5161621,25.0,3.6263204,3.627748,3.6305695,3.6515698,-0.53866696,-0.42462406,0.6607582,0.59502447,0.4769290585869533,FUDS,25,NMC_25C_FUDS.csv,5367.0,1.0,0.47692907,0.4752413,0.0016877651
5368,5420.373800000001,3.7543054,1.9142585,25.0,3.62622,3.6277177,3.6305478,3.6515381,-0.4900958,-0.41295883,0.6855792,0.60160416,0.4770503968370447,FUDS,25,NMC_25C_FUDS.csv,5368.0,1.0,0.4770504,0.4751313,0.0019190907
5369,5421.389390000004,3.7478302,1.7769954,25.0,3.626149,3.6276867,3.6305258,3.6515064,-0.44520438,-0.4020364,0.7071907,0.60746646,0.4772950739201191,FUDS,25,NMC_25C_FUDS.csv,5369.0,1.0,0.47729507,0.4751481,0.0021469593
5370,5422.404719999999,3.7313178,1.5140283,25.0,3.6261017,3.6276553,3.630504,3.6514747,-0.40640897,-0.39248,0.7231671,0.61198795,0.4775160764344349,FUDS,25,NMC_25C_FUDS.csv,5370.0,1.0,0.47751608,0.47497377,0.002542317
5371,5423.405040000005,3.7107582,1.1999488,25.0,3.6260755,3.627624,3.6304817,3.651443,-0.37460095,-0.3845377,0.732608,0.61492044,0.4776975508617078,FUDS,25,NMC_25C_FUDS.csv,5371.0,1.0,0.47769755,0.47517216,0.0025253892
5372,5424.40509,3.6885798,0.8706981,25.0,3.6260655,3.627593,3.6304598,3.6514113,-0.3499424,-0.37827718,0.73534244,0.61619616,0.4778378489812706,FUDS,25,NMC_25C_FUDS.csv,5372.0,1.0,0.47783786,0.47530487,0.0025329888
5373,5425.420610000001,3.6277108,-1.92431e-05,25.0,3.6260793,3.6275632,3.6304379,3.6513796,-0.34301344,-0.3763906,0.72078204,0.61312294,0.4779123026556192,FUDS,25,NMC_25C_FUDS.csv,5373.0,1.0,0.4779123,0.47508723,0.0028250813
5374,5426.436270000006,3.6270633,-0.000199852,25.0,3.6260877,3.627534,3.6304162,3.651348,-0.33622527,-0.37451437,0.7065136,0.61006594,0.4779122975556396,FUDS,25,NMC_25C_FUDS.csv,5374.0,1.0,0.4779123,0.4751064,0.0028059185
5375,5427.45177,3.6269014,-1.92431e-05,25.0,3.6260946,3.6275055,3.6303947,3.6513164,-0.32956794,-0.37264657,0.692524,0.60702336,0.477912290601122,FUDS,25,NMC_25C_FUDS.csv,5375.0,1.0,0.47791228,0.47497082,0.0029414594
5376,5428.451950000002,3.6267395,-1.92431e-05,25.0,3.6261,3.6274776,3.6303732,3.651285,-0.32304245,-0.37078807,0.6788115,0.6039959,0.4779122873556804,FUDS,25,NMC_25C_FUDS.csv,5376.0,1.0,0.47791228,0.4752493,0.0026629865
5377,5429.467450000004,3.6267395,-1.92431e-05,25.0,3.6261053,3.6274505,3.630352,3.6512535,-0.31664616,-0.36893886,0.6653705,0.60098356,0.4779122845738734,FUDS,25,NMC_25C_FUDS.csv,5377.0,1.0,0.47791228,0.4753095,0.0026027858
5378,5430.467450000004,3.6269014,-1.92431e-05,25.0,3.626112,3.627424,3.6303308,3.6512222,-0.31037652,-0.36709887,0.6521957,0.5979862,0.4779122804011629,FUDS,25,NMC_25C_FUDS.csv,5378.0,1.0,0.47791228,0.47548836,0.0024239123
5379,5431.483100000005,3.6269014,-1.92431e-05,25.0,3.6261187,3.627398,3.6303098,3.6511908,-0.30423105,-0.36526805,0.63928175,0.59500384,0.4779122771557214,FUDS,25,NMC_25C_FUDS.csv,5379.0,1.0,0.47791228,0.47568503,0.0022272468
5380,5432.483110000001,3.6269014,-1.92431e-05,25.0,3.626125,3.627373,3.6302888,3.6511595,-0.29820722,-0.36344635,0.6266235,0.59203637,0.4779122739102798,FUDS,25,NMC_25C_FUDS.csv,5380.0,1.0,0.47791228,0.47566253,0.0022497475
5381,5433.498680000004,3.6269014,-1.92431e-05,25.0,3.6261318,3.6273484,3.630268,3.6511283,-0.29230273,-0.36163375,0.6142159,0.5890837,0.4779122697375693,FUDS,25,NMC_25C_FUDS.csv,5381.0,1.0,0.47791228,0.47516063,0.0027516484
5382,5434.514300000003,3.6270633,-1.92431e-05,25.0,3.6261396,3.6273243,3.6302476,3.651097,-0.28651512,-0.3598302,0.602054,0.5861457,0.4779122660284933,FUDS,25,NMC_25C_FUDS.csv,5382.0,1.0,0.47791228,0.4738427,0.0040695667
5383,5435.514300000003,3.6270633,-1.92431e-05,25.0,3.6261473,3.627301,3.630227,3.6510658,-0.28084213,-0.35803562,0.5901329,0.5832224,0.4779122595376102,FUDS,25,NMC_25C_FUDS.csv,5383.0,1.0,0.47791225,0.47203448,0.005877763
5384,5436.52994,3.6272252,-1.92431e-05,25.0,3.6261563,3.6272783,3.6302068,3.6510346,-0.27528146,-0.35625002,0.5784479,0.5803136,0.4779122558285341,FUDS,25,NMC_25C_FUDS.csv,5384.0,1.0,0.47791225,0.47326046,0.004651785
5385,5437.54552,3.6272252,-1.92431e-05,25.0,3.6261654,3.6272564,3.6301866,3.6510036,-0.26983088,-0.35447332,0.5669942,0.5774194,0.4779122525830925,FUDS,25,NMC_25C_FUDS.csv,5385.0,1.0,0.47791225,0.4758636,0.0020486414
5386,5438.54552,3.627549,-1.92431e-05,25.0,3.6261768,3.627235,3.6301668,3.6509726,-0.26448828,-0.35270545,0.55576736,0.5745396,0.4779122479467475,FUDS,25,NMC_25C_FUDS.csv,5386.0,1.0,0.47791225,0.47612387,0.0017883778
